10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,-1,0.9005474452554745,0.09948573745515225,2018-10-26 17:49:06,2018-10-26 17:49:09,100,0
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,-1,0.9005474452554745,0.09947877660067413,2018-10-26 17:49:09,2018-10-26 17:49:12,100,1
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,-1,0.9005474452554745,0.09930871796869013,2018-10-26 17:49:12,2018-10-26 17:49:15,100,2
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,-1,0.9005474452554745,0.09954071751911275,2018-10-26 17:49:15,2018-10-26 17:49:19,100,3
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,-1,0.9005474452554745,0.09940321672789372,2018-10-26 17:49:19,2018-10-26 17:49:22,100,4
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,-1,0.9014598540145985,0.09913697371082585,2018-10-26 17:49:22,2018-10-26 17:49:26,100,5
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,-1,0.9005474452554745,0.09966818803418291,2018-10-26 17:49:26,2018-10-26 17:49:29,100,6
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,-1,0.9005474452554745,0.09984712438644285,2018-10-26 17:49:29,2018-10-26 17:49:33,100,7
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,-1,0.9005474452554745,0.09964707167479243,2018-10-26 17:49:33,2018-10-26 17:49:37,100,8
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,-1,0.9005474452554745,0.0996166361074378,2018-10-26 17:49:37,2018-10-26 17:49:40,71,9
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,64,0.9005474452554745,0.10172295374591855,2018-10-26 17:49:40,2018-10-26 17:50:15,100,0
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,64,0.9005474452554745,0.1014816108955084,2018-10-26 17:50:15,2018-10-26 17:50:54,100,1
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,64,0.9005474452554745,0.10150164664879333,2018-10-26 17:50:54,2018-10-26 17:51:42,100,2
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,64,0.9005474452554745,0.10164227206124006,2018-10-26 17:51:42,2018-10-26 17:52:30,100,3
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,64,0.9005474452554745,0.1016032023586496,2018-10-26 17:52:30,2018-10-26 17:53:30,100,4
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,64,0.9005474452554745,0.10163350495761328,2018-10-26 17:53:30,2018-10-26 17:54:42,100,5
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,64,0.9005474452554745,0.1015573950470799,2018-10-26 17:54:42,2018-10-26 17:55:54,100,6
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,64,0.9005474452554745,0.10151812358059152,2018-10-26 17:55:54,2018-10-26 17:57:08,100,7
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,64,0.9005474452554745,0.10162520207410311,2018-10-26 17:57:08,2018-10-26 17:58:20,100,8
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,64,0.9005474452554745,0.10140685291185866,2018-10-26 17:58:20,2018-10-26 17:59:34,100,9
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,128,0.9005474452554745,0.10069690889468158,2018-10-26 17:59:34,2018-10-26 18:01:35,100,0
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,128,0.9005474452554745,0.10089493200291683,2018-10-26 18:01:35,2018-10-26 18:03:36,100,1
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,128,0.9005474452554745,0.10082349833780832,2018-10-26 18:03:36,2018-10-26 18:05:37,100,2
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,128,0.9005474452554745,0.10085590129351094,2018-10-26 18:05:37,2018-10-26 18:07:40,100,3
10,glove.6B/glove.6B.50d.txt,sgd,mean_absolute_error,128,0.9005474452554745,0.10059672327589815,2018-10-26 18:07:40,2018-10-26 18:09:47,100,4
